base_home,base_away,c1,matches,home_goal_mae,away_goal_mae,total_goals_mae,goal_difference_mae,poisson_log_loss,brier_score,predicted_avg_home_goals,predicted_avg_away_goals,predicted_avg_total_goals,actual_avg_home_goals,actual_avg_away_goals,actual_avg_total_goals,predicted_minus_actual_total_goals
1.2,1.0,1.0,48175,1.132513718809341,0.8942017899788502,1.5553516033009283,1.4688265198610622,0.9370942919158503,0.5523503018942872,1.2352888140138154,0.9899634376556766,2.225252251669492,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.6747788848120853
1.2,1.0,1.25,48175,1.1279745080294066,0.8997663316366258,1.545567616427377,1.4786191903612984,0.9544990407737421,0.5578191917142018,1.254012612171366,1.0045423520063426,2.2585549641777085,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.6414761723038689
1.2,1.0,1.5,48175,1.1283665461340944,0.9091021160988064,1.5366315383588307,1.5018835345849506,0.9816109780171798,0.567132415006263,1.2784681594564953,1.0262025839190452,2.3046707433755405,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.595360393106037
1.2,1.1,0.5,48175,1.1621501904048435,0.9095015357607565,1.5638567901528224,1.5343948723557632,0.9667844931277213,0.5748727768426464,1.2140837095637433,1.0861123032051896,2.300196012768933,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.5998351237126442
1.2,1.1,0.75,48175,1.143391282864072,0.9022124110484345,1.5609994933638818,1.493314266039128,0.9448306488845145,0.5600314495050372,1.2225320239859538,1.0819171900198237,2.3044492140057775,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.5955819224757999
1.2,1.1,1.0,48175,1.132513718809341,0.9017165824589056,1.5540327643919045,1.4813837233809606,0.9439851261159449,0.5574164146817746,1.2352888140138154,1.0844413978765843,2.3197302118903997,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.5803009245911777
1.2,1.1,1.25,48175,1.1279745080294066,0.907397039307617,1.545375945507467,1.491423985812028,0.9602896960100897,0.5625052702116564,1.254012612171366,1.0949009563711007,2.348913568542467,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.5511175679391105
1.2,1.1,1.5,48175,1.1283665461340944,0.917831747152465,1.5375203738954506,1.5160359808592285,0.9867251782462837,0.5716014722870668,1.2784681594564953,1.1124289368825464,2.3908970963390415,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.5091340401425359
1.2,1.2,0.5,48175,1.1621501904048435,0.9310023019082512,1.5600831501760248,1.5541675065696823,0.9792687929654933,0.5831779405977036,1.2140837095637433,1.1860185538535433,2.4001022634172866,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.4999288730642908
1.2,1.2,0.75,48175,1.143391282864072,0.9188646075748487,1.5579866855790694,1.5123867643242,0.9567527005598198,0.5678967789399558,1.2225320239859538,1.180671604564366,2.4032036285503198,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.49682750793125763
1.2,1.2,1.0,48175,1.132513718809341,0.9161095091582772,1.552238639321317,1.4992127456160986,0.9546144451745788,0.5645384574105595,1.2352888140138154,1.1805304949381767,2.415819308951992,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.48421182752958547
1.2,1.2,1.25,48175,1.1279745080294066,0.9209189057277287,1.5448299261646774,1.5090098304048896,0.9693944449916255,0.5689073545940834,1.254012612171366,1.1874542970695958,2.4414669092409618,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.45856422724061563
1.2,1.2,1.5,48175,1.1283665461340944,0.9317159916905033,1.5381102794773223,1.5341870730993254,0.9950304962159721,0.5774643912745252,1.2784681594564953,1.201256934463726,2.479725093920221,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.4203060425613563
1.2,1.3,0.5,48175,1.1621501904048435,0.9609469906329701,1.5562582204977917,1.579369812869446,0.9945048750762958,0.5936072881480772,1.2140837095637433,1.2859839831425937,2.500067692706337,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.3999634437752402
